date,high,low,open,close,volume,quoteVolume,weightedAverage
1485288000,0.000153,0.00015,0.0001529,0.00015,2.52433493,16739.5559309,0.0001508
1485288300,0.0001528,0.00015187,0.00015187,0.0001528,0.27966795,1832.91840237,0.00015258
1485288600,0.00015051,0.0001504,0.00015051,0.00015051,0.22194074,1475.5554618,0.00015041
1485288900,0.000152,0.00015001,0.00015041,0.00015001,1.82237701,12108.6407172,0.0001505
1485289200,0.00015199,0.00015,0.00015199,0.00015,1.1453752,7581.4423592,0.00015107
1485289500,0.0001515,0.00015004,0.00015092,0.0001515,0.20016894,1323.71171989,0.00015121
1485289800,0.0001515,0.00015078,0.00015101,0.0001515,0.47688064,3158.62652944,0.00015097
1485290100,0.00015151,0.00015,0.0001515,0.0001515,0.39282903,2611.02216393,0.00015045
1485290400,0.00015165,0.00015127,0.00015165,0.00015149,0.10611497,701.00865917,0.00015137
1485290700,0.00015149,0.00015097,0.00015149,0.00015146,0.12571971,831.08017796,0.00015127
1485291000,0.0001514,0.0001499,0.00015116,0.0001499,3.67547555,24498.1722342,0.00015003
1485291300,0.00015098,0.0001496,0.0001499,0.00015,0.2719373,1811.47300269,0.00015011
1485291600,0.00015531,0.0001496,0.00015,0.00015531,9.73960891,63769.4849863,0.00015273
1485291900,0.0001666,0.0001551,0.0001551,0.00016648,19.27754393,119908.891294,0.00016076
1485292200,0.00018974,0.00016181,0.00016699,0.00018972,55.32303792,312267.376505,0.00017716
1485292500,0.000189,0.00016162,0.000189,0.000172,71.27620374,415861.076385,0.00017139
1485292800,0.00017672,0.00016815,0.00016987,0.0001735,14.5520987,84102.4336406,0.00017302
1485293100,0.0001898,0.0001701,0.0001735,0.00018,29.65297185,164714.037612,0.00018002
1485293400,0.000188,0.00017505,0.000181,0.00018448,42.90115488,238400.942301,0.00017995
1485293700,0.000186,0.00018227,0.00018234,0.000186,21.60934133,117173.206286,0.00018442
1485294000,0.0001948,0.000172,0.00018627,0.00017601,63.15500822,344172.815491,0.00018349
1485294300,0.00017698,0.000164,0.00017601,0.00017503,31.90897893,183434.539664,0.00017395
1485294600,0.0001918,0.00017502,0.00017502,0.00019031,36.34402994,197188.585219,0.00018431
1485294900,0.00020831,0.0001886,0.00019031,0.00020798,47.51549109,238976.754585,0.00019882
1485295200,0.00020798,0.00019786,0.00020798,0.000207,80.7663301,399528.088905,0.00020215
1485295500,0.000207,0.0002001,0.000207,0.000204,30.74997669,151372.119319,0.00020314
1485295800,0.00020596,0.0002012,0.000205,0.0002012,25.13795363,123705.098039,0.0002032
1485296100,0.00020121,0.00017526,0.00020121,0.00019999,90.45538413,482004.826391,0.00018766
1485296400,0.0002,0.000189,0.00019995,0.00019799,27.13679496,139343.875282,0.00019474
1485296700,0.00019799,0.0001848,0.00019798,0.00018666,25.94212938,135796.302554,0.00019103
1485297000,0.00019,0.00018087,0.00018974,0.00018847,11.0152358,59227.2243241,0.00018598
1485297300,0.000189,0.000186,0.00018847,0.00018799,2.21407136,11798.8305617,0.00018765
1485297600,0.00018799,0.00018108,0.000187,0.0001811,2.61007818,14213.0128725,0.00018364
1485297900,0.00018318,0.00017711,0.00018109,0.00017965,8.64854097,48051.616613,0.00017998
1485298200,0.00019515,0.0001799,0.0001799,0.00019495,26.20079555,138705.008068,0.00018889
1485298500,0.000202,0.00018115,0.00019492,0.0001914,58.94953213,298160.295899,0.00019771
1485298800,0.00019003,0.00018226,0.00019002,0.00018793,7.04058654,37717.124578,0.00018666
1485299100,0.0001915,0.00018501,0.00018601,0.0001915,6.0219679,31893.9249589,0.00018881
1485299400,0.0001915,0.00018226,0.00019099,0.00018226,6.58922155,35164.705204,0.00018738
1485299700,0.00018758,0.00018116,0.00018502,0.000186,4.17376696,22715.6284464,0.00018373
1485300000,0.00018698,0.000184,0.00018694,0.00018599,4.98488014,26764.8660351,0.00018624
1485300300,0.00018748,0.000185,0.00018599,0.00018698,9.25565045,49803.8630829,0.00018584
1485300600,0.00018695,0.00018212,0.00018551,0.00018212,1.41228525,7652.66568078,0.00018454
1485300900,0.00018505,0.0001816,0.00018505,0.0001816,8.71250552,47892.7929495,0.00018191
1485301200,0.00018686,0.00018105,0.00018162,0.00018278,2.97218613,16171.0336473,0.00018379
1485301500,0.0001862,0.00018119,0.00018201,0.00018553,1.82003961,9896.23388951,0.00018391
1485301800,0.00018612,0.00018486,0.00018612,0.00018487,3.79223706,20433.01349,0.00018559
1485302100,0.00018518,0.00017902,0.00018487,0.00018299,10.00225476,55097.4729751,0.00018153
1485302400,0.00018504,0.00017903,0.000183,0.00018,6.76840945,36963.8500228,0.0001831
1485302700,0.0001815,0.000179,0.00017905,0.0001815,3.2500283,18114.1385189,0.00017941
1485303000,0.00018689,0.0001813,0.0001818,0.0001867,5.07574063,27455.9098076,0.00018486
1485303300,0.00018694,0.00018132,0.0001867,0.00018132,10.42222978,56886.3074865,0.00018321
1485303600,0.000185,0.00018238,0.00018463,0.00018238,0.96668319,5233.36788701,0.00018471
1485303900,0.00018351,0.0001815,0.0001824,0.00018351,2.14233353,11706.8221903,0.00018299
1485304200,0.00019456,0.00018352,0.00018389,0.00019449,14.62776717,75945.9017975,0.0001926
1485304500,0.0002036,0.00019387,0.00019462,0.0002012,36.83287963,185812.660694,0.00019822
1485304800,0.00020399,0.00019691,0.00020359,0.000202,44.15977388,220420.045326,0.00020034
1485305100,0.00020267,0.0002,0.000202,0.0002,8.90972362,44287.8576235,0.00020117
1485305400,0.00020698,0.0001986,0.0002,0.00020698,23.59349405,116361.492773,0.00020276
1485305700,0.00021883,0.000205,0.00020697,0.0002094,49.10679541,231123.47252,0.00021246
1485306000,0.000216,0.0002094,0.0002094,0.0002121,24.15073204,113006.851043,0.00021371
1485306300,0.00021453,0.00020001,0.0002125,0.00020302,16.68629294,81226.498074,0.00020542
1485306600,0.00020971,0.00020489,0.00020489,0.0002096,7.23834293,34997.7591702,0.00020682
1485306900,0.00020995,0.00020399,0.00020995,0.000208,18.01613265,86560.5058987,0.00020813
1485307200,0.00020849,0.00020513,0.00020606,0.00020849,5.58083127,27021.5138186,0.00020653
1485307500,0.00020849,0.000203,0.00020581,0.00020351,2.23810958,10907.9109236,0.00020518
1485307800,0.0002068,0.00020352,0.00020361,0.00020355,1.08230654,5275.36361614,0.00020516
1485308100,0.00020596,0.00020363,0.0002037,0.00020391,0.806342,3946.14599166,0.00020433
1485308400,0.00020509,0.00020373,0.00020391,0.00020509,0.26198195,1281.30596168,0.00020446
1485308700,0.000205,0.0002025,0.00020432,0.00020499,1.73554927,8529.27154487,0.00020348
1485309000,0.00020699,0.0002042,0.00020497,0.00020699,2.95635614,14441.4579274,0.00020471
1485309300,0.00022,0.000207,0.000207,0.0002185,21.41557243,99402.9000808,0.00021544
1485309600,0.000222,0.0002195,0.00021991,0.00021979,14.82681738,67321.3432659,0.00022023
1485309900,0.0002198,0.00020945,0.0002198,0.000214,9.4291321,44481.3733423,0.00021197
1485310200,0.00021964,0.00021317,0.00021318,0.00021699,6.10200956,28255.5053584,0.00021595
1485310500,0.00021955,0.00021695,0.00021695,0.00021878,2.81775006,12950.355689,0.00021758
1485310800,0.0002205,0.0002171,0.0002189,0.00022,9.23138154,42096.8972613,0.00021928
1485311100,0.00023,0.00022,0.00022,0.000228,14.36127083,63631.0806959,0.00022569
1485311400,0.000248,0.000228,0.00022988,0.00024728,23.69740222,99345.2147954,0.00023853
1485311700,0.00025,0.00023001,0.00024729,0.00023001,19.95585991,81074.4406444,0.00024614
1485312000,0.00024188,0.000232,0.00023739,0.00024,10.64688103,44646.2165857,0.00023847
1485312300,0.000241,0.00023402,0.000241,0.00023664,7.28224756,30845.7331811,0.00023608
1485312600,0.00023884,0.0002251,0.00023501,0.000238,21.72996456,94111.5496659,0.00023089
1485312900,0.00023884,0.00022404,0.00023704,0.00022801,17.66068011,76331.0875752,0.00023136
1485313200,0.00023298,0.00023001,0.00023296,0.00023296,0.51211341,2208.85514749,0.00023184
1485313500,0.00023399,0.00023195,0.00023296,0.000232,2.26901584,9749.58686411,0.00023272
1485313800,0.00023201,0.00022751,0.00023201,0.00022867,3.12058468,13642.0723502,0.00022874
1485314100,0.00022998,0.0002248,0.000228,0.00022994,4.25012676,18673.4001665,0.0002276
1485314400,0.00023356,0.00022599,0.0002293,0.00023356,8.60724423,37516.1124506,0.00022942
1485314700,0.00025542,0.00023361,0.00023361,0.000255,44.93778458,182101.166053,0.00024677
1485315000,0.00028,0.00024731,0.00025542,0.00024999,77.34139766,289089.202833,0.00026753
1485315300,0.000273,0.00024999,0.00025272,0.000272,27.06200284,102371.640948,0.00026435
1485315600,0.00027943,0.000265,0.00027298,0.00027139,78.8207806,287038.083376,0.0002746
1485315900,0.00027612,0.00025,0.00027198,0.00026499,42.56966846,160856.42201,0.00026464
1485316200,0.00026499,0.0002572,0.00026499,0.0002649,7.39141114,28263.0476666,0.00026152
1485316500,0.0002648,0.00025301,0.00026004,0.00026299,21.68983244,83322.2665646,0.00026031
1485316800,0.00026672,0.000261,0.00026183,0.00026672,11.93743995,45110.4483769,0.00026462
1485317100,0.00027099,0.00026249,0.00026793,0.00026864,14.23345918,52787.4110153,0.00026963
1485317400,0.000278,0.00026799,0.00026863,0.00027793,15.805523,57674.7477128,0.00027404
1485317700,0.000278,0.00026998,0.00027701,0.000275,15.09967324,55279.1132276,0.00027315
1485318000,0.00027875,0.00027294,0.00027513,0.00027299,5.29540602,19259.148764,0.00027495
1485318300,0.00027565,0.00027,0.00027299,0.00027494,7.86395689,28876.5071948,0.00027233
1485318600,0.00027499,0.00026999,0.00027489,0.00026999,17.28294231,63393.2356107,0.00027263
1485318900,0.000272,0.000266,0.00026997,0.00027199,4.21267126,15596.1323872,0.0002701
1485319200,0.00027201,0.00026998,0.00027022,0.00026999,6.84162606,25240.1008032,0.00027106
1485319500,0.00027196,0.000266,0.0002715,0.00026677,5.3713861,19953.9415037,0.00026918
1485319800,0.00027,0.00026602,0.00026733,0.00026997,6.20208597,23003.5050116,0.00026961
1485320100,0.00027577,0.00027,0.00027,0.00027465,14.57364979,53339.8874302,0.00027322
1485320400,0.00027768,0.00027003,0.00027549,0.00027579,22.43717462,81470.3442523,0.0002754
1485320700,0.0002889,0.000276,0.000276,0.00028802,37.42560534,132763.939298,0.00028189
1485321000,0.00029768,0.0002856,0.00028803,0.00029768,31.50921152,107399.619468,0.00029338
1485321300,0.00029897,0.00029223,0.00029767,0.00029896,43.38247899,145748.336534,0.00029765
1485321600,0.00033777,0.00029887,0.00029888,0.00031999,94.86582009,302487.18016,0.00031361
1485321900,0.00032385,0.00031,0.00031768,0.00031366,77.49714704,247064.059205,0.00031367
1485322200,0.0003149,0.000305,0.00031489,0.00031207,110.71204682,357364.109966,0.0003098
1485322500,0.0003193,0.00031,0.00031206,0.0003193,20.95130568,66426.666783,0.0003154
1485322800,0.00031931,0.0003,0.0003193,0.00031433,52.44505407,169512.816983,0.00030938
1485323100,0.00031433,0.00027777,0.00031433,0.00028667,77.04413844,262372.892776,0.00029364
1485323400,0.00029706,0.000276,0.00028666,0.00029551,32.27072954,113907.571019,0.0002833
1485323700,0.000303,0.00028908,0.00029699,0.00028908,37.14267193,124169.668322,0.00029912
1485324000,0.00029486,0.00028412,0.00029486,0.00028999,11.12125597,38783.8414551,0.00028674
1485324300,0.00029713,0.00028512,0.00028999,0.00029713,7.46489031,25705.5451857,0.00029039
1485324600,0.000298,0.0002895,0.00029714,0.00029598,8.27462043,28169.648323,0.00029374
1485324900,0.00029427,0.00029004,0.00029103,0.0002935,9.16870775,31483.7045829,0.00029122
1485325200,0.000296,0.00029203,0.0002938,0.0002945,5.41962108,18386.9749143,0.00029475
1485325500,0.000297,0.00029448,0.00029448,0.00029698,6.95770917,23491.9671679,0.00029617
1485325800,0.00031089,0.00029698,0.00029698,0.00031089,29.66038455,97774.9903538,0.00030335
1485326100,0.00032448,0.00031088,0.00031088,0.00032448,22.29294299,69573.4200338,0.00032042
1485326400,0.000327,0.00029996,0.00032442,0.0003,37.01658209,117128.684032,0.00031603
1485326700,0.0003201,0.00030049,0.00030051,0.00031011,16.89428805,54374.7009654,0.0003107
1485327000,0.00032006,0.00031011,0.00031011,0.00031933,11.60921002,36442.2599905,0.00031856
1485327300,0.00031998,0.00031679,0.00031707,0.00031883,10.37821091,32566.2927706,0.00031867
1485327600,0.00031704,0.00029689,0.00031704,0.00030101,32.98064619,108340.834905,0.00030441
1485327900,0.00030459,0.00027896,0.00030459,0.00029041,57.78609424,196093.435852,0.00029468
1485328200,0.00029424,0.00028657,0.00029117,0.00028821,12.93717326,44495.1946288,0.00029075
1485328500,0.00030057,0.000288,0.00028821,0.00030057,20.38799254,68499.6863983,0.00029763
1485328800,0.00030189,0.0002919,0.00030057,0.0002919,7.78679764,26030.0995225,0.00029914
1485329100,0.00029195,0.00028292,0.00029195,0.000283,24.90634629,86796.5408349,0.00028695
1485329400,0.00028584,0.00028101,0.00028582,0.0002848,9.7714661,34626.3522483,0.00028219
