date,high,low,open,close,volume,quoteVolume,weightedAverage
1493678400,0.05421,0.0508,0.05095,0.05276389,117.81338383,2242.2170851,0.05254325
1493678700,0.0547573,0.05276213,0.05276389,0.05475727,92.45209719,1711.29007072,0.05402479
1493679000,0.055,0.05350001,0.0547573,0.05400002,58.21342507,1066.34716542,0.05459143
1493679300,0.05445,0.05081,0.05402164,0.05347,26.63838594,501.22383809,0.05314668
1493679600,0.0537,0.05201055,0.05347,0.05246001,36.22302034,688.30272985,0.05262658
1493679900,0.0529,0.0505,0.05246008,0.0505,28.77714205,555.40543796,0.05181285
1493680200,0.0509949,0.04860973,0.050495,0.04949,87.85158821,1778.93894834,0.04938426
1493680500,0.05248994,0.04949,0.04949,0.05147944,51.16604928,1005.01790829,0.05091058
1493680800,0.05148055,0.049,0.05134375,0.050105,31.40885885,628.38811812,0.04998321
1493681100,0.0505,0.04931,0.05001,0.05001016,22.80306949,456.22959874,0.04998156
1493681400,0.051,0.05001045,0.05079482,0.05099998,13.65808659,268.67893399,0.05083422
1493681700,0.052,0.05099998,0.05099998,0.0513966,27.71141292,538.90038907,0.05142214
1493682000,0.05131029,0.05,0.05131029,0.05,45.07231461,896.41272944,0.05028076
1493682300,0.0508752,0.04985001,0.05,0.0504962,13.15052706,262.46391863,0.05010413
1493682600,0.05141724,0.05049624,0.05049661,0.05141724,13.23500328,259.88139413,0.05092709
1493682900,0.054,0.051355,0.05138667,0.054,53.99988054,1025.5812902,0.05265295
1493683200,0.0569,0.05313089,0.054,0.0569,150.72944205,2757.10980254,0.05466936
1493683500,0.05746086,0.05010001,0.0569,0.055,189.26303157,3473.43345002,0.05448874
1493683800,0.0555,0.0535,0.05451091,0.0539,55.11816016,1012.81820733,0.05442058
1493684100,0.05438951,0.0527182,0.05401285,0.0527182,28.74463072,536.30185343,0.05359785
1493684400,0.055,0.05250002,0.05257322,0.05431689,68.15371441,1254.35557449,0.05433364
1493684700,0.0547739,0.05398,0.05431689,0.054,17.60845929,324.80563071,0.05421229
1493685000,0.054027,0.05385422,0.05401081,0.05399481,8.60333293,159.33331993,0.05399581
1493685300,0.0539948,0.05301,0.05399461,0.05301,33.00990284,618.19980345,0.05339681
1493685600,0.05386385,0.05301,0.05386385,0.0532,9.07100357,170.61560034,0.05316631
1493685900,0.0555675,0.05349,0.05349,0.0555675,54.04645075,988.22246668,0.05469057
1493686200,0.0576,0.05443675,0.05536063,0.05749424,46.2105408,820.0471754,0.05635107
1493686500,0.05999999,0.05650023,0.0574,0.05837287,152.43531467,2592.57789318,0.05879681
1493686800,0.06,0.05811187,0.05837287,0.05999998,67.30125619,1128.06942733,0.05966056
1493687100,0.06487556,0.05994,0.05994,0.062,229.17329375,3709.94931945,0.06177262
1493687400,0.0659,0.062,0.062,0.06560657,137.67987024,2135.57526963,0.06446968
1493687700,0.06631565,0.062,0.06589341,0.0659815,143.50383133,2228.35046956,0.06439912
1493688000,0.068,0.0631,0.0659815,0.06585994,188.67850892,2846.02995977,0.06629533
1493688300,0.068,0.06599119,0.0659934,0.06678639,146.53088312,2177.6174775,0.06728954
1493688600,0.0669933,0.062856,0.0667,0.0642912,71.18215,1095.23450701,0.06499261
1493688900,0.06799999,0.063,0.06434122,0.0678,154.00782453,2301.21241116,0.06692464
1493689200,0.0699,0.06730674,0.0678,0.0699,205.2829435,3003.57585271,0.06834618
1493689500,0.0739,0.06979547,0.06979547,0.0735,294.26956299,4105.38532751,0.07167891
1493689800,0.075,0.07256201,0.0733508,0.07399999,160.96906965,2178.40436714,0.0738931
1493690100,0.074,0.069,0.07399999,0.07349,142.38955739,1989.13912482,0.0715835
1493690400,0.0749,0.07231673,0.07231673,0.0742,115.72315454,1568.82904299,0.07376403
1493690700,0.0749998,0.074,0.07420741,0.0742,126.28302249,1693.44156558,0.07457182
1493691000,0.0771485,0.07299755,0.07451999,0.07689999,235.48175343,3134.99001992,0.07511403
1493691300,0.0771,0.075,0.07689999,0.0762949,234.52583475,3070.75052507,0.0763741
1493691600,0.077,0.0751,0.07649999,0.0765,113.34031779,1478.40106206,0.07666412
1493691900,0.0765,0.0715,0.0765,0.07199169,149.66924903,2012.80145646,0.07435867
1493692200,0.0741,0.07131647,0.0715,0.07201476,85.95942473,1178.43583059,0.07294366
1493692500,0.07277206,0.06497836,0.07201475,0.065,198.97520595,2922.44539745,0.06808517
1493692800,0.0721,0.064021,0.065,0.0693,208.64830723,3040.280251,0.06862798
1493693100,0.072,0.06780001,0.0693,0.06969299,77.60839184,1111.75503479,0.06980709
1493693400,0.0709,0.0691,0.06920348,0.0709,43.24459267,616.71925262,0.07012038
1493693700,0.071,0.06980001,0.0707728,0.06980001,41.85822369,592.08847755,0.07069589
1493694000,0.06999999,0.06529344,0.06999999,0.06668111,58.89865134,873.5656221,0.06742327
1493694300,0.069698,0.06663258,0.0667666,0.06935,66.14052388,972.1471327,0.0680355
1493694600,0.0694,0.06666,0.06935,0.06712,33.49620832,492.52566439,0.06800906
1493694900,0.06849918,0.067,0.06713443,0.0684,40.35418088,595.81109063,0.06772982
1493695200,0.0707,0.06812046,0.0683,0.0701,74.07762369,1062.70248674,0.06970683
1493695500,0.07101367,0.0692761,0.07011403,0.07101367,51.46774112,728.63595911,0.07063574
1493695800,0.07164,0.0709,0.07101367,0.07163521,81.26668593,1136.97379193,0.0714763
1493696100,0.07163759,0.06899768,0.07163521,0.0692,55.15033403,783.3195821,0.07040591
1493696400,0.07059761,0.069,0.0699875,0.06930001,26.31372909,377.50693551,0.06970396
1493696700,0.0699,0.06841456,0.0693,0.069,72.96139939,1058.57819027,0.06892395
1493697000,0.06992887,0.06856174,0.06885,0.06991601,23.15297411,332.80914526,0.06956832
1493697300,0.0699,0.0694341,0.06989532,0.0695,9.67571257,138.85256025,0.06968335
1493697600,0.0694341,0.066,0.0694341,0.06731347,113.52417195,1677.15510753,0.06768853
1493697900,0.06789502,0.06495172,0.06731347,0.065,79.0827856,1202.17037403,0.06578334
1493698200,0.06569198,0.06230001,0.065,0.0637936,86.44725281,1364.92842353,0.06333464
1493698500,0.0669999,0.0635,0.0635,0.06452569,47.40419313,727.34668171,0.06517413
1493698800,0.06626398,0.0645,0.06451001,0.065,29.18044159,444.69032738,0.06561969
1493699100,0.06558157,0.06391377,0.06540159,0.06392656,13.66436039,211.95835914,0.06446719
1493699400,0.06392663,0.06225685,0.06392663,0.06361,58.2410279,925.93669519,0.06289957
1493699700,0.06399781,0.0622,0.06341,0.0622,27.66441775,441.35204282,0.06268106
1493700000,0.06298188,0.061381,0.0622,0.06188999,86.07243859,1387.2161672,0.06204688
1493700300,0.06188379,0.0596138,0.06158054,0.06,109.53501901,1804.56551474,0.06069883
1493700600,0.06467084,0.05914121,0.05964152,0.0617809,44.31369589,727.8364439,0.06088413
1493700900,0.06218864,0.05920792,0.06177672,0.0602,35.3377378,585.11946314,0.06039405
1493701200,0.06097952,0.056345,0.0602,0.05792317,161.70221581,2773.70236567,0.05829832
1493701500,0.0591,0.05691952,0.057,0.05841988,36.62425484,627.88957604,0.05832913
1493701800,0.0593,0.05783714,0.05841988,0.0589756,51.53100114,882.19298922,0.05841239
1493702100,0.0592,0.05180089,0.0589756,0.0531843,234.984668,4362.01200829,0.0538707
1493702400,0.055,0.05,0.0531843,0.05400016,149.50465564,2879.38471064,0.05192243
1493702700,0.0567,0.05399997,0.05400016,0.05500757,69.90899991,1270.86750403,0.05500888
1493703000,0.0550099,0.05305889,0.05489887,0.055,115.79939486,2145.45494722,0.05397428
1493703300,0.05736697,0.05403321,0.05469889,0.05600008,51.14490048,914.87043387,0.05590398
1493703600,0.0568,0.055,0.05630925,0.0557665,25.137159,448.5501747,0.0560409
1493703900,0.05589996,0.052,0.0554909,0.05506082,133.85316523,2504.62715117,0.05344235
1493704200,0.056498,0.05478534,0.05511601,0.056498,33.85563443,605.33468339,0.05592878
1493704500,0.05850113,0.0557,0.05623425,0.05607185,52.11649212,907.29550484,0.05744158
1493704800,0.05672,0.0556,0.05607187,0.05660609,19.41857296,345.90306774,0.05613877
1493705100,0.056821,0.0561146,0.05655388,0.0568172,15.72037214,277.66535952,0.05661625
1493705400,0.05739759,0.056,0.0568172,0.05641,16.14519794,284.75229367,0.05669909
1493705700,0.0564,0.05511901,0.0564,0.05578876,17.65639665,317.42395675,0.05562402
1493706000,0.05578876,0.0523,0.05578876,0.05367997,58.88315113,1095.07248251,0.053771
1493706300,0.05402916,0.05269818,0.05367625,0.05402553,29.44394985,554.14678944,0.05313384
1493706600,0.05449999,0.05311539,0.05402553,0.05431303,12.33295451,228.21411167,0.05404115
1493706900,0.05439,0.0532,0.05431303,0.0532,15.18717277,282.22577556,0.05381213
1493707200,0.05398349,0.0519948,0.05329001,0.05202121,107.22669831,2036.13980361,0.05266175
1493707500,0.05299466,0.0514,0.05203169,0.0521,16.33819005,314.12173494,0.05201228
1493707800,0.05248063,0.051,0.05210652,0.05195686,50.32650119,976.25105706,0.05155077
1493708100,0.05248063,0.051101,0.05195592,0.05248062,10.38158804,198.45011144,0.05231333
1493708400,0.053869,0.05248,0.05248062,0.05386539,8.47175724,159.42311735,0.05314008
1493708700,0.05438205,0.05307007,0.0538625,0.0542,12.23507233,225.91022608,0.054159
1493709000,0.05417315,0.0529947,0.05417315,0.05397952,21.91807143,412.24840859,0.05316714
1493709300,0.05398,0.05271032,0.05397819,0.05369888,16.32630273,305.15993247,0.0535008
1493709600,0.05369888,0.053,0.05369888,0.05339889,8.02632474,150.63669108,0.05328266
1493709900,0.05339,0.05257423,0.05339,0.053,2.98145804,56.50871467,0.05276103
1493710200,0.05387637,0.05270002,0.05326261,0.0537,8.57655615,161.11676776,0.05323192
1493710500,0.05386661,0.0531,0.05315007,0.0538057,6.87208639,128.3321883,0.0535492
1493710800,0.053806,0.05319468,0.05355079,0.05345,14.58476754,272.1201247,0.05359679
1493711100,0.05354007,0.0532,0.05345,0.05354007,6.97786246,130.54027459,0.05345371
1493711400,0.05496092,0.05356789,0.05356789,0.05408007,13.10500233,241.5042826,0.05426405
1493711700,0.0584,0.05469992,0.05479991,0.05770001,67.59214099,1199.78365809,0.05633694
1493712000,0.05818001,0.05539108,0.05798839,0.05818001,34.18096968,595.992643,0.05735132
1493712300,0.061,0.05775486,0.0584,0.059,102.34049527,1721.22194098,0.05945804
1493712600,0.06341269,0.059,0.05928898,0.06341269,107.15363338,1732.64579068,0.06184393
1493712900,0.0638,0.0597,0.06341269,0.062,62.91222026,1012.25445354,0.06215059
1493713200,0.06249,0.0596,0.06170235,0.0596,38.2462011,631.5049296,0.06056358
1493713500,0.06351878,0.06,0.06,0.06211243,64.62761314,1042.11394017,0.06201588
1493713800,0.06283889,0.06165618,0.06211243,0.06283889,24.39403335,393.17908132,0.06204306
1493714100,0.062999,0.06034843,0.0624,0.06099998,43.41106371,703.39823371,0.06171619
1493714400,0.06148502,0.05805264,0.0609194,0.05899402,42.60413487,704.10379231,0.06050831
1493714700,0.05900588,0.0566,0.05898806,0.05700734,77.99285354,1353.49617985,0.05762325
1493715000,0.05886673,0.05710001,0.05720581,0.0586,34.93852101,597.38448163,0.05848581
1493715300,0.06,0.05838755,0.0586,0.0595,36.96993395,622.43226858,0.05939591
1493715600,0.06299,0.05920825,0.0595,0.06181238,40.28866676,665.13774378,0.06057191
1493715900,0.06233,0.0595,0.06233,0.06063051,55.2760513,908.42019557,0.06084854
1493716200,0.06099888,0.06000001,0.0606305,0.06087593,21.82976522,360.89209118,0.06048834
1493716500,0.061314,0.06051311,0.06087593,0.0611,15.74564252,257.88305267,0.06105729
1493716800,0.0624,0.061,0.0611,0.0622852,43.72869585,707.93261479,0.06176957
1493717100,0.06244889,0.061314,0.06239745,0.06189,24.9358372,403.02845298,0.06187115
1493717400,0.06351878,0.061314,0.06189,0.06301261,73.52348981,1169.25310615,0.06288073
1493717700,0.06697325,0.06301262,0.06301884,0.0661,125.09745226,1926.26263843,0.06494309
1493718000,0.068,0.06499888,0.06649999,0.067899,135.95259843,2040.97790897,0.06661149
1493718300,0.06840061,0.06551418,0.067899,0.06601321,139.23160478,2073.95881681,0.06713325
1493718600,0.0665529,0.065,0.06605494,0.0665529,52.03998156,794.21850904,0.0655235
1493718900,0.068,0.06600661,0.06655178,0.06611223,67.05411902,993.49023515,0.06749348
1493719200,0.06721729,0.06406916,0.06603033,0.06454949,75.74173575,1161.15662384,0.06522956
1493719500,0.06617053,0.06128395,0.06454949,0.06162163,169.52432618,2691.93114729,0.06297498
1493719800,0.06448582,0.0609936,0.06162163,0.06303181,67.89157802,1096.07348612,0.06194071
1493720100,0.06302001,0.0615,0.06302001,0.06180001,32.53033027,525.84985305,0.06186239
1493720400,0.06220001,0.0608,0.06220001,0.06180001,57.71445412,945.25101138,0.06105727
1493720700,0.06258973,0.06150001,0.06180001,0.0623549,11.47854803,184.29142518,0.06228476
1493721000,0.06365568,0.062,0.06252323,0.06365568,55.93928065,888.78580188,0.06293898
1493721300,0.06464867,0.06365568,0.06365568,0.06388369,73.27906856,1142.71351537,0.06412724
1493721600,0.06425678,0.06255,0.06388369,0.0640005,30.29049179,477.36605079,0.06345338
1493721900,0.06400001,0.0626,0.064,0.06261372,10.62970353,167.76090661,0.06336222
1493722200,0.06300001,0.06150001,0.0629,0.0619999,35.58090938,571.69937022,0.06223709
1493722500,0.062,0.06019835,0.06163062,0.0602,74.0240241,1213.87290278,0.06098169
1493722800,0.06269425,0.06,0.06059995,0.0603,41.25060898,681.14440836,0.06056073
1493723100,0.06062643,0.058,0.06035,0.058,92.23075536,1557.75580535,0.05920745
1493723400,0.05938797,0.0566,0.0580001,0.05925095,90.02926961,1564.40068303,0.05754872
1493723700,0.05920001,0.0541,0.05920001,0.057,126.90463285,2273.77501313,0.0558123
1493724000,0.05750003,0.05450006,0.0571,0.05450006,45.13021004,810.78281426,0.05566251
1493724300,0.05803121,0.05373789,0.0546133,0.05803121,66.36181309,1203.74736148,0.05512935
1493724600,0.05894862,0.05699438,0.05701156,0.0588,60.57007706,1041.50996431,0.05815602
1493724900,0.05925095,0.05823979,0.0588,0.058972,52.09012854,883.79966506,0.05893884
1493725200,0.05889376,0.05590558,0.05868094,0.05649997,18.46634811,323.84784513,0.05702167
1493725500,0.058,0.05619532,0.05649997,0.058,11.88598189,206.98929571,0.05742317
1493725800,0.058,0.05756937,0.05798001,0.05797998,4.67399313,80.86233075,0.05780186
1493726100,0.05856605,0.05650002,0.05797998,0.058,22.49831527,390.29933466,0.05764374
1493726400,0.058,0.0564,0.05799952,0.0564,8.51780453,149.42116109,0.05700534
1493726700,0.057,0.05522002,0.05640001,0.05678412,15.79650073,280.53863626,0.05630775
1493727000,0.05864872,0.05677202,0.05678412,0.05751667,24.14713681,418.1200152,0.05775168
1493727300,0.05869638,0.0575,0.0575,0.05804373,12.65834415,217.70087061,0.05814558
1493727600,0.0591,0.05804373,0.05804373,0.05879999,16.64884705,283.15945762,0.05879671
1493727900,0.058947,0.05834472,0.0588,0.05889888,10.31524353,175.38033313,0.05881642
1493728200,0.0591,0.05870001,0.05889887,0.05899851,11.57510642,196.30264702,0.05896561
1493728500,0.05899823,0.05832504,0.05899823,0.05889999,17.88439514,304.86521572,0.05866328
1493728800,0.05891934,0.058,0.05889999,0.058,15.54399359,266.05380508,0.05842424
1493729100,0.05891555,0.05722,0.058,0.05891555,38.28821532,657.6191728,0.05822247
1493729400,0.05950004,0.05891555,0.05891555,0.059444,11.56218788,195.07210007,0.05927135
1493729700,0.06149613,0.0594,0.05940001,0.0610432,39.09536976,644.99000011,0.06061391
1493730000,0.06171548,0.061,0.061,0.06171536,25.49866353,414.15362225,0.06156812
1493730300,0.06171537,0.05845,0.06171537,0.05845,47.08422559,790.12859213,0.05959058
1493730600,0.0594,0.05879999,0.05930783,0.0594,7.70604173,130.31307336,0.05913483
1493730900,0.06204744,0.0594,0.0594,0.06093,108.08180041,1762.21288348,0.06133299
1493731200,0.06149664,0.06093,0.06093,0.06100045,6.26145778,102.44794421,0.06111843
1493731500,0.06189,0.06081111,0.06100046,0.06189,28.00132942,455.15942744,0.06151982
1493731800,0.06213897,0.06140001,0.06188998,0.0620065,23.73675077,383.55174042,0.06188669
1493732100,0.06199996,0.06099888,0.0619,0.06153588,15.89024625,258.23113029,0.06153497
1493732400,0.06150001,0.061,0.06150001,0.06100744,14.07104058,229.53689403,0.06130186
1493732700,0.06101351,0.06037381,0.06101351,0.06045,35.76033945,590.1050546,0.06059995
1493733000,0.0607599,0.06037382,0.0605181,0.06051,9.95609997,164.29960949,0.06059722
1493733300,0.0613737,0.0605,0.06051605,0.0612,16.98241513,278.37863592,0.06100473
1493733600,0.0639,0.06129889,0.06129889,0.06373,115.81860028,1838.71249741,0.06298896
1493733900,0.0638187,0.06125535,0.06373631,0.062,49.67393768,793.81853841,0.06257593
1493734200,0.06269775,0.06110573,0.06199998,0.06239888,87.45885813,1415.49980341,0.06178655
1493734500,0.0624,0.0615,0.06239438,0.06229889,9.6131691,154.74386786,0.0621231
1493734800,0.06229778,0.06154274,0.062,0.0622,13.38360279,215.4880507,0.06210832
1493735100,0.0622,0.06166095,0.0622,0.06201029,4.24019369,68.3939107,0.06199665
1493735400,0.06219001,0.06131858,0.06201029,0.06131858,17.67315841,285.82241756,0.06183265
1493735700,0.06169903,0.06030023,0.06146214,0.06030023,75.77756242,1251.70965992,0.06053924
1493736000,0.06076222,0.05879417,0.06030025,0.0602,46.67062189,781.17564764,0.05974408
1493736300,0.0607,0.0590958,0.0602,0.05962133,19.13661705,319.13824196,0.0599634
1493736600,0.06014567,0.05962133,0.05962133,0.05999398,1.54175871,25.68734216,0.06002017
1493736900,0.06086102,0.059711,0.05999398,0.06086102,12.93634795,214.56098589,0.06029217
1493737200,0.06139919,0.06085,0.0609,0.06136432,11.29441989,184.11465664,0.06134449
1493737500,0.06121186,0.05718899,0.06121186,0.059,30.73712419,522.71651895,0.05880266
1493737800,0.059,0.05711,0.059,0.05888376,37.85819503,654.29101112,0.0578614
1493738100,0.06049999,0.05820578,0.05820578,0.05980277,37.31984294,625.55781813,0.0596585
1493738400,0.05980277,0.05864548,0.0598027,0.05864548,8.40575641,142.49825373,0.05898848
1493738700,0.0587809,0.058,0.05870063,0.05840411,10.3766047,177.65031516,0.05841028
1493739000,0.05915326,0.05816089,0.05840412,0.05900001,16.02707593,271.4234049,0.05904824
1493739300,0.06,0.0586126,0.05900001,0.05999888,18.03454832,302.6099738,0.05959667
1493739600,0.06046201,0.05999888,0.05999889,0.06035814,13.85000077,230.63164565,0.06005247
1493739900,0.06041856,0.06000003,0.06035813,0.06000601,10.1008443,167.41289736,0.06033492
1493740200,0.06001201,0.05715,0.06001201,0.05947596,34.27746433,584.7251991,0.05862149
1493740500,0.0600579,0.05926782,0.05947599,0.0600579,12.40155617,208.17833409,0.05957179
1493740800,0.0615,0.05999887,0.06006993,0.06089212,31.4008971,514.62746865,0.06101675
1493741100,0.06133256,0.06089213,0.06109999,0.06129792,15.89852351,260.14867285,0.06111322
1493741400,0.06129588,0.0605,0.06129177,0.06065253,10.20554282,167.79373027,0.06082195
1493741700,0.06063432,0.06,0.06062825,0.060018,37.09405104,616.81479986,0.06013806
1493742000,0.06093889,0.06000001,0.06014339,0.06072767,9.1124746,150.55402069,0.06052627
1493742300,0.06060002,0.0601,0.0606,0.0601,5.35452269,88.7479828,0.06033402
1493742600,0.06041669,0.059587,0.0601,0.0597771,24.1771666,403.00185424,0.05999269
1493742900,0.05999999,0.058,0.05977711,0.05961347,21.17559475,360.43006919,0.05875091
1493743200,0.06039887,0.0588,0.05951,0.05972027,12.35295442,207.60120107,0.05950328
1493743500,0.05974575,0.05781894,0.05973861,0.05904888,24.6267357,418.60636801,0.05883029
1493743800,0.05957575,0.05854888,0.05904888,0.05957575,10.02913488,169.96697705,0.05900637
1493744100,0.059777,0.05854889,0.05952931,0.05975887,11.37943863,192.09239715,0.0592394
1493744400,0.06079889,0.05956267,0.05968202,0.0603999,20.603206,342.20370143,0.06020743
1493744700,0.06041097,0.059927,0.06041097,0.06009,2.81761113,46.77769618,0.06023407
1493745000,0.0602032,0.06009,0.06009001,0.0602032,7.36819001,122.48575149,0.06015548
1493745300,0.06032585,0.0596789,0.06025201,0.05980176,4.82842205,80.38291862,0.06006776
1493745600,0.05980918,0.0595,0.05980172,0.0595,4.75234489,79.62144268,0.05968674
1493745900,0.05956916,0.05904888,0.0595,0.05940075,7.70674143,130.35146206,0.05912278
1493746200,0.05989701,0.05904888,0.05980172,0.05989588,5.10671483,85.61606761,0.05964668
1493746500,0.0607,0.05920808,0.05980766,0.0607,14.81298973,246.40448382,0.06011655
1493746800,0.061,0.06009999,0.06009999,0.06054254,23.85837187,393.37746461,0.06065007
1493747100,0.061,0.06032847,0.06054254,0.0608132,11.81104449,193.72709123,0.06096743
1493747400,0.06128163,0.06071001,0.06098276,0.06128163,15.00283068,245.72567835,0.0610552
1493747700,0.06187,0.06118999,0.06128163,0.06163883,15.614829,253.61526746,0.06156896
1493748000,0.063514,0.06151554,0.06169885,0.06285715,68.12046586,1092.01247486,0.06238066
1493748300,0.06384217,0.0626,0.06281487,0.06348929,54.1426453,852.2606545,0.06352827
1493748600,0.0635,0.06163897,0.06348818,0.06181476,13.7871252,220.11538151,0.0626359
1493748900,0.06257476,0.06162894,0.0618,0.06257475,8.43890561,136.64752317,0.06175674
1493749200,0.064,0.06257475,0.06257475,0.064,31.01943315,488.31852977,0.06352294
1493749500,0.06416141,0.0633333,0.0639989,0.06391071,49.48414379,774.66992363,0.06387771
1493749800,0.065,0.0633333,0.064,0.06493293,76.90553021,1195.42065577,0.06433344
1493750100,0.0669942,0.06479997,0.06493293,0.0652,116.08347939,1768.72377228,0.0656312
1493750400,0.0667,0.06498026,0.06498026,0.0655,48.95986529,744.47419955,0.06576435
1493750700,0.06619623,0.06417495,0.06574759,0.06440651,66.37908108,1014.49905307,0.0654304
1493751000,0.06623927,0.06417496,0.06440651,0.06600001,43.57112799,665.68637178,0.06545293
1493751300,0.067899,0.06608797,0.06609945,0.0675,86.28332558,1283.2728715,0.06723692
1493751600,0.0685,0.0667,0.06764378,0.06690663,82.01833809,1208.46310254,0.06786995
1493751900,0.06855,0.06639,0.06690663,0.0683,101.3778697,1496.07519982,0.06776254
1493752200,0.06849889,0.0665,0.0683,0.0665,47.89304651,705.63560482,0.0678722
1493752500,0.0665,0.06459251,0.06647387,0.06599001,90.19238188,1376.37680585,0.06552884
1493752800,0.06663085,0.06541005,0.06599001,0.06541005,22.65199204,342.88091348,0.06606372
1493753100,0.06609227,0.065,0.06550001,0.06554488,19.40617929,296.42585488,0.06546722
1493753400,0.06717619,0.06500411,0.06554486,0.06717619,26.5331741,400.82646225,0.06619616
1493753700,0.06771969,0.06685606,0.06711,0.067,49.77647098,738.0171522,0.06744622
